Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Location,Postponed,Makeup
20250521,0,Wednesday,KCA,AL,51,SFN,NL,50,d,SFO03,,
20250521,0,Wednesday,NYN,NL,50,BOS,AL,51,n,BOS07,,
20250521,0,Wednesday,ATL,NL,50,WAS,NL,50,n,WAS11,,
20250521,0,Wednesday,TEX,AL,50,NYA,AL,48,n,NYC21,,
20250521,0,Wednesday,SDN,NL,47,TOR,AL,49,n,TOR02,,
20250521,0,Wednesday,PHI,NL,49,COL,NL,49,n,DEN02,,
20250521,0,Wednesday,ANA,AL,48,ATH,AL,50,n,SAC01,,
20250521,0,Wednesday,ARI,NL,50,LAN,NL,50,n,LOS03,,
20250522,0,Thursday,TEX,AL,51,NYA,AL,49,d,NYC21,,
20250522,0,Thursday,SDN,NL,48,TOR,AL,50,d,TOR02,,
20250522,0,Thursday,PHI,NL,50,COL,NL,50,d,DEN02,,
20250522,0,Thursday,ANA,AL,49,ATH,AL,51,d,SAC01,,
20250522,0,Thursday,CLE,AL,50,DET,AL,51,n,DET05,,
20250522,0,Thursday,MIL,NL,51,PIT,NL,51,n,PIT08,,
20250522,0,Thursday,BAL,AL,50,BOS,AL,52,n,BOS07,,
20250522,0,Thursday,ATL,NL,51,WAS,NL,51,n,WAS11,,
20250522,0,Thursday,SEA,AL,49,HOU,AL,50,n,HOU03,,
20250523,0,Friday,CHN,NL,51,CIN,NL,52,n,CIN09,,
20250523,0,Friday,MIL,NL,52,PIT,NL,52,n,PIT08,,
20250523,0,Friday,SFN,NL,51,WAS,NL,52,n,WAS11,,
20250523,0,Friday,TOR,AL,51,TBA,AL,50,n,TAM02,,
20250523,0,Friday,BAL,AL,51,BOS,AL,53,n,BOS07,,
20250523,0,Friday,CLE,AL,51,DET,AL,52,n,DET05,,
20250523,0,Friday,LAN,NL,51,NYN,NL,51,n,NYC20,,
20250523,0,Friday,SDN,NL,49,ATL,NL,52,n,ATL03,,
20250523,0,Friday,TEX,AL,52,CHA,AL,51,n,CHI12,,
20250523,0,Friday,SEA,AL,50,HOU,AL,51,n,HOU03,,
20250523,0,Friday,KCA,AL,52,MIN,AL,51,n,MIN04,,
20250523,0,Friday,ARI,NL,51,SLN,NL,51,n,STL10,,
20250523,0,Friday,NYA,AL,50,COL,NL,51,n,DEN02,,
20250523,0,Friday,MIA,NL,50,ANA,AL,50,n,ANA01,,
20250523,0,Friday,PHI,NL,51,ATH,AL,52,n,SAC01,,
20250524,0,Saturday,KCA,AL,53,MIN,AL,52,d,MIN04,,
20250524,0,Saturday,ARI,NL,52,SLN,NL,52,d,STL10,,
20250524,0,Saturday,MIL,NL,53,PIT,NL,53,d,PIT08,,
20250524,0,Saturday,SFN,NL,52,WAS,NL,53,d,WAS11,,
20250524,0,Saturday,SDN,NL,50,ATL,NL,53,d,ATL03,,
20250524,0,Saturday,BAL,AL,52,BOS,AL,54,d,BOS07,,
20250524,0,Saturday,TEX,AL,53,CHA,AL,52,d,CHI12,,
20250524,0,Saturday,CHN,NL,52,CIN,NL,53,d,CIN09,,
20250524,0,Saturday,NYA,AL,51,COL,NL,52,d,DEN02,,
20250524,0,Saturday,SEA,AL,51,HOU,AL,52,d,HOU03,,
20250524,0,Saturday,TOR,AL,52,TBA,AL,51,n,TAM02,,
20250524,0,Saturday,CLE,AL,52,DET,AL,53,n,DET05,,
20250524,0,Saturday,LAN,NL,52,NYN,NL,52,n,NYC20,,
20250524,0,Saturday,PHI,NL,52,ATH,AL,53,n,SAC01,,
20250524,0,Saturday,MIA,NL,51,ANA,AL,51,n,ANA01,,
20250525,0,Sunday,CLE,AL,53,DET,AL,54,d,DET05,,
20250525,0,Sunday,BAL,AL,53,BOS,AL,55,d,BOS07,,
20250525,0,Sunday,MIL,NL,54,PIT,NL,54,d,PIT08,,
20250525,0,Sunday,SFN,NL,53,WAS,NL,54,d,WAS11,,
20250525,0,Sunday,CHN,NL,53,CIN,NL,54,d,CIN09,,
20250525,0,Sunday,TOR,AL,53,TBA,AL,52,d,TAM02,,
20250525,0,Sunday,TEX,AL,54,CHA,AL,53,d,CHI12,,
20250525,0,Sunday,SEA,AL,52,HOU,AL,53,d,HOU03,,
20250525,0,Sunday,KCA,AL,54,MIN,AL,53,d,MIN04,,
20250525,0,Sunday,ARI,NL,53,SLN,NL,53,d,STL10,,
20250525,0,Sunday,NYA,AL,52,COL,NL,53,d,DEN02,,
20250525,0,Sunday,PHI,NL,53,ATH,AL,54,d,SAC01,,
20250525,0,Sunday,MIA,NL,52,ANA,AL,52,d,ANA01,,
20250525,0,Sunday,SDN,NL,51,ATL,NL,54,d,ATL03,,
20250525,0,Sunday,LAN,NL,53,NYN,NL,53,n,NYC20,,
20250526,0,Monday,SFN,NL,54,DET,AL,55,d,DET05,,
20250526,0,Monday,BOS,AL,56,MIL,NL,55,d,MIL06,,
20250526,0,Monday,COL,NL,54,CHN,NL,54,d,CHI11,,
20250526,0,Monday,SLN,NL,54,BAL,AL,54,d,BAL12,,
20250526,0,Monday,TOR,AL,54,TEX,AL,55,d,ARL03,,
20250526,0,Monday,CIN,NL,55,KCA,AL,55,d,KAN06,,
20250526,0,Monday,CHA,AL,54,NYN,NL,54,d,NYC20,,
20250526,0,Monday,LAN,NL,54,CLE,AL,54,n,CLE08,,
20250526,0,Monday,MIN,AL,54,TBA,AL,53,n,TAM02,,
20250526,0,Monday,PIT,NL,55,ARI,NL,54,d,PHO01,,
20250526,0,Monday,MIA,NL,53,SDN,NL,52,d,SAN02,,
20250526,0,Monday,NYA,AL,53,ANA,AL,53,n,ANA01,,
20250527,0,Tuesday,LAN,NL,55,CLE,AL,55,n,CLE08,,
20250527,0,Tuesday,SLN,NL,55,BAL,AL,55,n,BAL12,,
20250527,0,Tuesday,SFN,NL,55,DET,AL,56,n,DET05,,
20250527,0,Tuesday,ATL,NL,55,PHI,NL,54,n,PHI13,,
20250527,0,Tuesday,MIN,AL,55,TBA,AL,54,n,TAM02,,
20250527,0,Tuesday,CHA,AL,55,NYN,NL,55,n,NYC20,,
20250527,0,Tuesday,CIN,NL,56,KCA,AL,56,n,KAN06,,
20250527,0,Tuesday,BOS,AL,57,MIL,NL,56,n,MIL06,,
20250527,0,Tuesday,COL,NL,55,CHN,NL,55,n,CHI11,,
20250527,0,Tuesday,TOR,AL,55,TEX,AL,56,n,ARL03,,
20250527,0,Tuesday,ATH,AL,55,HOU,AL,54,n,HOU03,,
20250527,0,Tuesday,NYA,AL,54,ANA,AL,54,n,ANA01,,
20250527,0,Tuesday,PIT,NL,56,ARI,NL,55,n,PHO01,,
20250527,0,Tuesday,MIA,NL,54,SDN,NL,53,n,SAN02,,
20250527,0,Tuesday,WAS,NL,55,SEA,AL,53,n,SEA03,,
20250528,0,Wednesday,LAN,NL,56,CLE,AL,56,d,CLE08,,
20250528,0,Wednesday,SFN,NL,56,DET,AL,57,d,DET05,,
20250528,0,Wednesday,BOS,AL,58,MIL,NL,57,d,MIL06,,
20250528,0,Wednesday,MIN,AL,56,TBA,AL,55,d,TAM02,,
20250528,0,Wednesday,ATH,AL,56,HOU,AL,55,d,HOU03,,
20250528,0,Wednesday,PIT,NL,57,ARI,NL,56,d,PHO01,,
20250528,0,Wednesday,MIA,NL,55,SDN,NL,54,d,SAN02,,
20250528,0,Wednesday,SLN,NL,56,BAL,AL,56,n,BAL12,,
20250528,0,Wednesday,ATL,NL,56,PHI,NL,55,n,PHI13,,
20250528,0,Wednesday,CHA,AL,56,NYN,NL,56,n,NYC20,,
20250528,0,Wednesday,CIN,NL,57,KCA,AL,57,n,KAN06,,
20250528,0,Wednesday,COL,NL,56,CHN,NL,56,n,CHI11,,
20250528,0,Wednesday,TOR,AL,56,TEX,AL,57,n,ARL03,,
20250528,0,Wednesday,NYA,AL,55,ANA,AL,55,n,ANA01,,
20250528,0,Wednesday,WAS,NL,56,SEA,AL,54,n,SEA03,,
20250529,0,Thursday,ATL,NL,57,PHI,NL,56,n,PHI13,,
20250529,0,Thursday,ATH,AL,57,TOR,AL,57,n,TOR02,,
20250529,0,Thursday,TBA,AL,56,HOU,AL,56,n,HOU03,,
20250529,0,Thursday,WAS,NL,57,SEA,AL,55,n,SEA03,,
20250530,0,Friday,CIN,NL,58,CHN,NL,57,d,CHI11,,
20250530,0,Friday,MIL,NL,58,PHI,NL,57,n,PHI13,,
20250530,0,Friday,CHA,AL,57,BAL,AL,57,n,BAL12,,
20250530,0,Friday,ATH,AL,58,TOR,AL,58,n,TOR02,,
20250530,0,Friday,ANA,AL,56,CLE,AL,57,d,CLE08,,
20250530,0,Friday,SFN,NL,57,MIA,NL,56,n,MIA02,,
20250530,0,Friday,COL,NL,57,NYN,NL,57,n,NYC20,,
20250530,0,Friday,BOS,AL,59,ATL,NL,58,n,ATL03,,
20250530,0,Friday,SLN,NL,57,TEX,AL,58,n,ARL03,,
20250530,0,Friday,TBA,AL,57,HOU,AL,57,n,HOU03,,
20250530,0,Friday,DET,AL,58,KCA,AL,58,n,KAN06,,
20250530,0,Friday,WAS,NL,58,ARI,NL,57,n,PHO01,,
20250530,0,Friday,PIT,NL,58,SDN,NL,55,n,SAN02,,
20250530,0,Friday,NYA,AL,56,LAN,NL,57,n,LOS03,,
20250530,0,Friday,MIN,AL,57,SEA,AL,56,n,SEA03,,
20250531,0,Saturday,CIN,NL,59,CHN,NL,58,d,CHI11,,
20250531,0,Saturday,ATH,AL,59,TOR,AL,59,d,TOR02,,
20250531,0,Saturday,CHA,AL,58,BAL,AL,58,d,BAL12,,
20250531,0,Saturday,MIL,NL,59,PHI,NL,58,d,PHI13,,
20250531,0,Saturday,SLN,NL,58,TEX,AL,59,d,ARL03,,
20250531,0,Saturday,BOS,AL,60,ATL,NL,59,d,ATL03,,
20250531,0,Saturday,ANA,AL,57,CLE,AL,58,d,CLE08,,
20250531,0,Saturday,TBA,AL,58,HOU,AL,58,d,HOU03,,
20250531,0,Saturday,DET,AL,59,KCA,AL,59,d,KAN06,,
20250531,0,Saturday,SFN,NL,58,MIA,NL,57,d,MIA02,,
20250531,0,Saturday,COL,NL,58,NYN,NL,58,d,NYC20,,
20250531,0,Saturday,NYA,AL,57,LAN,NL,58,d,LOS03,,
20250531,0,Saturday,MIN,AL,58,SEA,AL,57,d,SEA03,,
20250531,0,Saturday,PIT,NL,59,SDN,NL,56,n,SAN02,,
20250531,0,Saturday,WAS,NL,59,ARI,NL,58,n,PHO01,,
20250601,0,Sunday,SLN,NL,59,TEX,AL,60,d,ARL03,,
20250601,0,Sunday,BOS,AL,61,ATL,NL,60,d,ATL03,,
20250601,0,Sunday,CHA,AL,59,BAL,AL,59,d,BAL12,,
20250601,0,Sunday,MIL,NL,60,PHI,NL,59,d,PHI13,,
20250601,0,Sunday,ATH,AL,60,TOR,AL,60,d,TOR02,,
20250601,0,Sunday,ANA,AL,58,CLE,AL,59,d,CLE08,,
20250601,0,Sunday,SFN,NL,59,MIA,NL,58,d,MIA02,,
20250601,0,Sunday,COL,NL,59,NYN,NL,59,d,NYC20,,
20250601,0,Sunday,TBA,AL,59,HOU,AL,59,d,HOU03,,
20250601,0,Sunday,DET,AL,60,KCA,AL,60,d,KAN06,,
20250601,0,Sunday,CIN,NL,60,CHN,NL,59,d,CHI11,,
20250601,0,Sunday,WAS,NL,60,ARI,NL,59,d,PHO01,,
20250601,0,Sunday,MIN,AL,59,SEA,AL,58,d,SEA03,,
20250601,0,Sunday,PIT,NL,60,SDN,NL,57,d,SAN02,,
20250601,0,Sunday,NYA,AL,58,LAN,NL,59,d,LOS03,,
20250602,0,Monday,COL,NL,60,MIA,NL,59,n,MIA02,,
20250602,0,Monday,ANA,AL,59,BOS,AL,62,d,BOS07,,
20250602,0,Monday,MIL,NL,61,CIN,NL,61,n,CIN09,,
20250602,0,Monday,DET,AL,61,CHA,AL,60,n,CHI12,,
20250602,0,Monday,SDN,NL,58,SFN,NL,60,n,SFO03,,
20250602,0,Monday,MIN,AL,60,ATH,AL,61,n,SAC01,,
20250602,0,Monday,NYN,NL,60,LAN,NL,60,n,LOS03,,
20250603,0,Tuesday,COL,NL,61,MIA,NL,60,n,MIA02,,
20250603,0,Tuesday,HOU,AL,60,PIT,NL,61,n,PIT08,,
20250603,0,Tuesday,CHN,NL,60,WAS,NL,61,n,WAS11,,
20250603,0,Tuesday,CLE,AL,60,NYA,AL,59,n,NYC21,,
20250603,0,Tuesday,PHI,NL,60,TOR,AL,61,n,TOR02,,
20250603,0,Tuesday,ANA,AL,60,BOS,AL,63,d,BOS07,,
20250603,0,Tuesday,MIL,NL,62,CIN,NL,62,n,CIN09,,
20250603,0,Tuesday,ARI,NL,60,ATL,NL,61,n,ATL03,,
20250603,0,Tuesday,TEX,AL,61,TBA,AL,60,n,TAM02,,
20250603,0,Tuesday,DET,AL,62,CHA,AL,61,n,CHI12,,
20250603,0,Tuesday,KCA,AL,61,SLN,NL,60,n,STL10,,
20250603,0,Tuesday,BAL,AL,60,SEA,AL,59,n,SEA03,,
20250603,0,Tuesday,SDN,NL,59,SFN,NL,61,n,SFO03,,
20250603,0,Tuesday,MIN,AL,61,ATH,AL,62,n,SAC01,,
20250603,0,Tuesday,NYN,NL,61,LAN,NL,61,n,LOS03,,
20250604,0,Wednesday,COL,NL,62,MIA,NL,61,d,MIA02,,
20250604,0,Wednesday,MIL,NL,63,CIN,NL,63,d,CIN09,,
20250604,0,Wednesday,ANA,AL,61,BOS,AL,64,d,BOS07,,
20250604,0,Wednesday,HOU,AL,61,PIT,NL,62,n,PIT08,,
20250604,0,Wednesday,CHN,NL,61,WAS,NL,62,n,WAS11,,
20250604,0,Wednesday,CLE,AL,61,NYA,AL,60,n,NYC21,,
20250604,0,Wednesday,PHI,NL,61,TOR,AL,62,n,TOR02,,
20250604,0,Wednesday,ARI,NL,61,ATL,NL,62,n,ATL03,,
20250604,0,Wednesday,TEX,AL,62,TBA,AL,61,n,TAM02,,
20250604,0,Wednesday,DET,AL,63,CHA,AL,62,n,CHI12,,
20250604,0,Wednesday,KCA,AL,62,SLN,NL,61,n,STL10,,
20250604,0,Wednesday,BAL,AL,61,SEA,AL,60,n,SEA03,,
20250604,0,Wednesday,SDN,NL,60,SFN,NL,62,n,SFO03,,
20250604,0,Wednesday,MIN,AL,62,ATH,AL,63,n,SAC01,,
20250604,0,Wednesday,NYN,NL,62,LAN,NL,62,n,LOS03,,
20250605,0,Thursday,ARI,NL,62,ATL,NL,63,d,ATL03,,
20250605,0,Thursday,DET,AL,64,CHA,AL,63,d,CHI12,,
20250605,0,Thursday,PHI,NL,62,TOR,AL,63,d,TOR02,,
20250605,0,Thursday,MIN,AL,63,ATH,AL,64,d,SAC01,,
20250605,0,Thursday,BAL,AL,62,SEA,AL,61,d,SEA03,,
20250605,0,Thursday,SDN,NL,61,SFN,NL,63,d,SFO03,,
20250605,0,Thursday,NYN,NL,63,LAN,NL,63,d,LOS03,,
20250605,0,Thursday,HOU,AL,62,PIT,NL,63,n,PIT08,,
20250605,0,Thursday,CHN,NL,62,WAS,NL,63,n,WAS11,,
20250605,0,Thursday,CLE,AL,62,NYA,AL,61,n,NYC21,,
20250605,0,Thursday,TEX,AL,63,TBA,AL,62,n,TAM02,,
20250605,0,Thursday,KCA,AL,63,SLN,NL,62,n,STL10,,
20250606,0,Friday,MIA,NL,62,TBA,AL,63,d,TAM02,,
20250606,0,Friday,PHI,NL,63,PIT,NL,64,n,PIT08,,
20250606,0,Friday,TEX,AL,64,WAS,NL,64,n,WAS11,,
20250606,0,Friday,BOS,AL,65,NYA,AL,62,n,NYC21,,
20250606,0,Friday,ARI,NL,63,CIN,NL,64,n,CIN09,,
20250606,0,Friday,HOU,AL,63,CLE,AL,63,n,CLE08,,
20250606,0,Friday,CHN,NL,63,DET,AL,65,n,DET05,,
20250606,0,Friday,KCA,AL,64,CHA,AL,64,n,CHI12,,
20250606,0,Friday,SDN,NL,62,MIL,NL,64,n,MIL06,,
20250606,0,Friday,TOR,AL,64,MIN,AL,64,n,MIN04,,
20250606,0,Friday,LAN,NL,64,SLN,NL,63,n,STL10,,
20250606,0,Friday,NYN,NL,64,COL,NL,63,n,DEN02,,
20250606,0,Friday,SEA,AL,62,ANA,AL,62,n,ANA01,,
20250606,0,Friday,BAL,AL,63,ATH,AL,65,n,SAC01,,
20250606,0,Friday,ATL,NL,64,SFN,NL,64,n,SFO03,,
20250607,0,Saturday,CHN,NL,64,DET,AL,66,d,DET05,,
20250607,0,Saturday,TOR,AL,65,MIN,AL,65,d,MIN04,,
20250607,0,Saturday,LAN,NL,65,SLN,NL,64,d,STL10,,
20250607,0,Saturday,PHI,NL,64,PIT,NL,65,d,PIT08,,
20250607,0,Saturday,ATL,NL,65,SFN,NL,65,d,SFO03,,
20250607,0,Saturday,TEX,AL,65,WAS,NL,65,d,WAS11,,
20250607,0,Saturday,KCA,AL,65,CHA,AL,65,d,CHI12,,
20250607,0,Saturday,ARI,NL,64,CIN,NL,65,d,CIN09,,
20250607,0,Saturday,HOU,AL,64,CLE,AL,64,d,CLE08,,
20250607,0,Saturday,MIA,NL,63,TBA,AL,64,d,TAM02,,
20250607,0,Saturday,SDN,NL,63,MIL,NL,65,n,MIL06,,
20250607,0,Saturday,BOS,AL,66,NYA,AL,63,n,NYC21,,
20250607,0,Saturday,SEA,AL,63,ANA,AL,63,n,ANA01,,
20250607,0,Saturday,NYN,NL,65,COL,NL,64,n,DEN02,,
20250607,0,Saturday,BAL,AL,64,ATH,AL,66,n,SAC01,,
20250608,0,Sunday,MIA,NL,64,TBA,AL,65,d,TAM02,,
20250608,0,Sunday,SDN,NL,64,MIL,NL,66,d,MIL06,,
20250608,0,Sunday,BOS,AL,67,NYA,AL,64,d,NYC21,,
20250608,0,Sunday,PHI,NL,65,PIT,NL,66,d,PIT08,,
20250608,0,Sunday,TEX,AL,66,WAS,NL,66,d,WAS11,,
20250608,0,Sunday,ARI,NL,65,CIN,NL,66,d,CIN09,,
20250608,0,Sunday,HOU,AL,65,CLE,AL,65,d,CLE08,,
20250608,0,Sunday,CHN,NL,65,DET,AL,67,d,DET05,,
20250608,0,Sunday,KCA,AL,66,CHA,AL,66,d,CHI12,,
20250608,0,Sunday,TOR,AL,66,MIN,AL,66,d,MIN04,,
20250608,0,Sunday,LAN,NL,66,SLN,NL,65,d,STL10,,
20250608,0,Sunday,NYN,NL,66,COL,NL,65,d,DEN02,,
20250608,0,Sunday,BAL,AL,65,ATH,AL,67,d,SAC01,,
20250608,0,Sunday,ATL,NL,66,SFN,NL,66,d,SFO03,,
20250608,0,Sunday,SEA,AL,64,ANA,AL,64,d,ANA01,,
20250609,0,Monday,CIN,NL,67,CLE,AL,66,n,CLE08,,
20250609,0,Monday,MIA,NL,65,PIT,NL,67,n,PIT08,,
20250609,0,Monday,CHN,NL,66,PHI,NL,66,n,PHI13,,
20250609,0,Monday,TBA,AL,66,BOS,AL,68,n,BOS07,,
20250609,0,Monday,ATL,NL,67,MIL,NL,67,n,MIL06,,
20250609,0,Monday,TOR,AL,67,SLN,NL,66,n,STL10,,
20250609,0,Monday,ATH,AL,68,ANA,AL,65,n,ANA01,,
20250609,0,Monday,SEA,AL,65,ARI,NL,66,n,PHO01,,
20250609,0,Monday,LAN,NL,67,SDN,NL,65,n,SAN02,,
20250610,0,Tuesday,DET,AL,68,BAL,AL,66,n,BAL12,,
20250610,0,Tuesday,CIN,NL,68,CLE,AL,67,n,CLE08,,
20250610,0,Tuesday,MIA,NL,66,PIT,NL,68,n,PIT08,,
20250610,0,Tuesday,CHN,NL,67,PHI,NL,67,n,PHI13,,
20250610,0,Tuesday,TBA,AL,67,BOS,AL,69,n,BOS07,,
20250610,0,Tuesday,WAS,NL,67,NYN,NL,67,n,NYC20,,
20250610,0,Tuesday,NYA,AL,65,KCA,AL,67,n,KAN06,,
20250610,0,Tuesday,ATL,NL,68,MIL,NL,68,n,MIL06,,
20250610,0,Tuesday,TEX,AL,67,MIN,AL,67,n,MIN04,,
20250610,0,Tuesday,TOR,AL,68,SLN,NL,67,n,STL10,,
20250610,0,Tuesday,CHA,AL,67,HOU,AL,66,n,HOU03,,
20250610,0,Tuesday,SFN,NL,67,COL,NL,66,n,DEN02,,
20250610,0,Tuesday,ATH,AL,69,ANA,AL,66,n,ANA01,,
20250610,0,Tuesday,SEA,AL,66,ARI,NL,67,n,PHO01,,
20250610,0,Tuesday,LAN,NL,68,SDN,NL,66,n,SAN02,,
20250611,0,Wednesday,MIA,NL,67,PIT,NL,69,d,PIT08,,
20250611,0,Wednesday,CHN,NL,68,PHI,NL,68,d,PHI13,,
20250611,0,Wednesday,CIN,NL,69,CLE,AL,68,d,CLE08,,
20250611,0,Wednesday,ATL,NL,69,MIL,NL,69,d,MIL06,,
20250611,0,Wednesday,TOR,AL,69,SLN,NL,68,d,STL10,,
20250611,0,Wednesday,SEA,AL,67,ARI,NL,68,d,PHO01,,
20250611,0,Wednesday,ATH,AL,70,ANA,AL,67,d,ANA01,,
20250611,0,Wednesday,LAN,NL,69,SDN,NL,67,d,SAN02,,
20250611,0,Wednesday,DET,AL,69,BAL,AL,67,n,BAL12,,
20250611,0,Wednesday,TBA,AL,68,BOS,AL,70,n,BOS07,,
20250611,0,Wednesday,WAS,NL,68,NYN,NL,68,n,NYC20,,
20250611,0,Wednesday,NYA,AL,66,KCA,AL,68,n,KAN06,,
20250611,0,Wednesday,TEX,AL,68,MIN,AL,68,n,MIN04,,
20250611,0,Wednesday,CHA,AL,68,HOU,AL,67,n,HOU03,,
20250611,0,Wednesday,SFN,NL,68,COL,NL,67,n,DEN02,,
20250612,0,Thursday,TEX,AL,69,MIN,AL,69,d,MIN04,,
20250612,0,Thursday,WAS,NL,69,NYN,NL,69,d,NYC20,,
20250612,0,Thursday,SFN,NL,69,COL,NL,68,d,DEN02,,
20250612,0,Thursday,DET,AL,70,BAL,AL,68,n,BAL12,,
20250612,0,Thursday,NYA,AL,67,KCA,AL,69,n,KAN06,,
20250612,0,Thursday,SLN,NL,69,MIL,NL,70,n,MIL06,,
20250612,0,Thursday,PIT,NL,70,CHN,NL,69,n,CHI11,,
20250612,0,Thursday,CHA,AL,69,HOU,AL,68,n,HOU03,,
20250613,0,Friday,PIT,NL,71,CHN,NL,70,d,CHI11,,
20250613,0,Friday,TOR,AL,70,PHI,NL,69,n,PHI13,,
20250613,0,Friday,MIA,NL,68,WAS,NL,70,n,WAS11,,
20250613,0,Friday,ANA,AL,68,BAL,AL,69,d,BAL12,,
20250613,0,Friday,NYA,AL,68,BOS,AL,71,n,BOS07,,
20250613,0,Friday,CIN,NL,70,DET,AL,71,n,DET05,,
20250613,0,Friday,TBA,AL,69,NYN,NL,70,n,NYC20,,
20250613,0,Friday,COL,NL,69,ATL,NL,70,n,ATL03,,
20250613,0,Friday,CHA,AL,70,TEX,AL,70,n,ARL03,,
20250613,0,Friday,MIN,AL,70,HOU,AL,69,n,HOU03,,
20250613,0,Friday,ATH,AL,71,KCA,AL,70,n,KAN06,,
20250613,0,Friday,SLN,NL,70,MIL,NL,71,n,MIL06,,
20250613,0,Friday,SDN,NL,68,ARI,NL,69,n,PHO01,,
20250613,0,Friday,SFN,NL,70,LAN,NL,70,n,LOS03,,
20250613,0,Friday,CLE,AL,69,SEA,AL,68,n,SEA03,,
20250614,0,Saturday,CIN,NL,71,DET,AL,72,d,DET05,,
20250614,0,Saturday,PIT,NL,72,CHN,NL,71,d,CHI11,,
20250614,0,Saturday,ANA,AL,69,BAL,AL,70,d,BAL12,,
20250614,0,Saturday,TOR,AL,71,PHI,NL,70,d,PHI13,,
20250614,0,Saturday,CHA,AL,71,TEX,AL,71,d,ARL03,,
20250614,0,Saturday,MIA,NL,69,WAS,NL,71,d,WAS11,,
20250614,0,Saturday,COL,NL,70,ATL,NL,71,d,ATL03,,
20250614,0,Saturday,MIN,AL,71,HOU,AL,70,d,HOU03,,
20250614,0,Saturday,ATH,AL,72,KCA,AL,71,d,KAN06,,
20250614,0,Saturday,SLN,NL,71,MIL,NL,72,d,MIL06,,
20250614,0,Saturday,TBA,AL,70,NYN,NL,71,d,NYC20,,
20250614,0,Saturday,SDN,NL,69,ARI,NL,70,d,PHO01,,
20250614,0,Saturday,NYA,AL,69,BOS,AL,72,n,BOS07,,
20250614,0,Saturday,CLE,AL,70,SEA,AL,69,n,SEA03,,
20250614,0,Saturday,SFN,NL,71,LAN,NL,71,n,LOS03,,
20250615,0,Sunday,CIN,NL,72,DET,AL,73,d,DET05,,
20250615,0,Sunday,COL,NL,71,ATL,NL,72,d,ATL03,,
20250615,0,Sunday,ANA,AL,70,BAL,AL,71,d,BAL12,,
20250615,0,Sunday,NYA,AL,70,BOS,AL,73,d,BOS07,,
20250615,0,Sunday,TOR,AL,72,PHI,NL,71,d,PHI13,,
20250615,0,Sunday,MIA,NL,70,WAS,NL,72,d,WAS11,,
20250615,0,Sunday,TBA,AL,71,NYN,NL,72,d,NYC20,,
20250615,0,Sunday,MIN,AL,72,HOU,AL,71,d,HOU03,,
20250615,0,Sunday,ATH,AL,73,KCA,AL,72,d,KAN06,,
20250615,0,Sunday,SLN,NL,72,MIL,NL,73,d,MIL06,,
20250615,0,Sunday,PIT,NL,73,CHN,NL,72,d,CHI11,,
20250615,0,Sunday,CHA,AL,72,TEX,AL,72,d,ARL03,,
20250615,0,Sunday,SDN,NL,70,ARI,NL,71,d,PHO01,,
20250615,0,Sunday,SFN,NL,72,LAN,NL,72,d,LOS03,,
20250615,0,Sunday,CLE,AL,71,SEA,AL,70,d,SEA03,,
20250616,0,Monday,PHI,NL,72,MIA,NL,71,n,MIA02,,
20250616,0,Monday,COL,NL,72,WAS,NL,73,n,WAS11,,
20250616,0,Monday,ANA,AL,71,NYA,AL,71,n,NYC21,,
20250616,0,Monday,BAL,AL,72,TBA,AL,72,n,TAM02,,
20250616,0,Monday,BOS,AL,74,SEA,AL,71,n,SEA03,,
20250616,0,Monday,HOU,AL,72,ATH,AL,74,n,SAC01,,
20250616,0,Monday,SDN,NL,71,LAN,NL,73,n,LOS03,,
20250617,0,Tuesday,PIT,NL,74,DET,AL,74,n,DET05,,
20250617,0,Tuesday,PHI,NL,73,MIA,NL,72,n,MIA02,,
20250617,0,Tuesday,COL,NL,73,WAS,NL,74,n,WAS11,,
20250617,0,Tuesday,ANA,AL,72,NYA,AL,72,n,NYC21,,
20250617,0,Tuesday,ARI,NL,72,TOR,AL,73,n,TOR02,,
20250617,0,Tuesday,MIN,AL,73,CIN,NL,73,n,CIN09,,
20250617,0,Tuesday,NYN,NL,73,ATL,NL,73,n,ATL03,,
20250617,0,Tuesday,BAL,AL,73,TBA,AL,73,n,TAM02,,
20250617,0,Tuesday,SLN,NL,73,CHA,AL,73,n,CHI12,,
20250617,0,Tuesday,MIL,NL,74,CHN,NL,73,n,CHI11,,
20250617,0,Tuesday,KCA,AL,73,TEX,AL,73,n,ARL03,,
20250617,0,Tuesday,BOS,AL,75,SEA,AL,72,n,SEA03,,
20250617,0,Tuesday,CLE,AL,72,SFN,NL,73,n,SFO03,,
20250617,0,Tuesday,HOU,AL,73,ATH,AL,75,n,SAC01,,
20250617,0,Tuesday,SDN,NL,72,LAN,NL,74,n,LOS03,,
20250618,0,Wednesday,BOS,AL,76,SEA,AL,73,d,SEA03,,
20250618,0,Wednesday,PIT,NL,75,DET,AL,75,n,DET05,,
20250618,0,Wednesday,PHI,NL,74,MIA,NL,73,n,MIA02,,
20250618,0,Wednesday,COL,NL,74,WAS,NL,75,n,WAS11,,
20250618,0,Wednesday,ANA,AL,73,NYA,AL,73,n,NYC21,,
20250618,0,Wednesday,ARI,NL,73,TOR,AL,74,n,TOR02,,
20250618,0,Wednesday,MIN,AL,74,CIN,NL,74,n,CIN09,,
